FileID,tp_time,tn_time,fp_time,fn_time,predicted_laughter,predicted_non_laughter,true_laughter,true_non_laughter
ZoFZ1SEqVY0,0.790923076923077,0.046384615384615246,0.5706153846153846,0.392076923076923,"[{'start': 0.5, 'end': 0.5230769230769231}, {'start': 0.9153846153846154, 'end': 2.253846153846154}]","[{'start': 0.5230769230769231, 'end': 0.9153846153846154}, {'start': 2.253846153846154, 'end': 2.3}]","[{'start': 0.5, 'end': 0.8690000000000001}, {'start': 1.107, 'end': 1.858}, {'start': 2.237, 'end': 2.3}]","[{'start': 0.8690000000000001, 'end': 1.107}, {'start': 1.858, 'end': 2.237}]"
fwqlFWrZnok,0.8582474226804129,6.587000000000001,0.0,1.5547525773195865,"[{'start': 7.667525773195876, 'end': 8.525773195876289}]","[{'start': 0.5, 'end': 7.667525773195876}, {'start': 8.525773195876289, 'end': 9.5}]","[{'start': 7.087000000000001, 'end': 9.5}]","[{'start': 0.5, 'end': 7.087000000000001}]"
Sxi1v2Edin0,3.1896082474226817,3.9432989690721643,1.8207010309278346,0.04639175257731942,"[{'start': 2.378865979381443, 'end': 3.770618556701031}, {'start': 3.8170103092783503, 'end': 5.324742268041237}, {'start': 5.417525773195876, 'end': 5.603092783505154}, {'start': 6.9020618556701026, 'end': 8.31701030927835}, {'start': 8.966494845360824, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 2.378865979381443}, {'start': 3.770618556701031, 'end': 3.8170103092783503}, {'start': 5.324742268041237, 'end': 5.417525773195876}, {'start': 5.603092783505154, 'end': 6.9020618556701026}, {'start': 8.31701030927835, 'end': 8.966494845360824}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 2.419, 'end': 4.977}, {'start': 6.919, 'end': 7.597}]","[{'start': 0.5, 'end': 2.419}, {'start': 4.977, 'end': 6.919}, {'start': 7.597, 'end': 9.5}]"
3dKSeoGR1z4,3.3865979381443303,3.9920000000000004,0.0,1.6214020618556695,"[{'start': 1.1030927835051547, 'end': 1.845360824742268}, {'start': 2.1005154639175254, 'end': 3.051546391752577}, {'start': 3.1443298969072164, 'end': 3.724226804123711}, {'start': 4.466494845360824, 'end': 5.579896907216495}]","[{'start': 0.5, 'end': 1.1030927835051547}, {'start': 1.845360824742268, 'end': 2.1005154639175254}, {'start': 3.051546391752577, 'end': 3.1443298969072164}, {'start': 3.724226804123711, 'end': 4.466494845360824}, {'start': 5.579896907216495, 'end': 9.5}]","[{'start': 0.77, 'end': 5.778}]","[{'start': 0.5, 'end': 0.77}, {'start': 5.778, 'end': 9.5}]"
_nHfZ3eN-gI,0.5709999999999997,1.786082474226803,6.642917525773197,0.0,"[{'start': 0.5, 'end': 2.634020618556701}, {'start': 2.935567010309278, 'end': 5.579896907216495}, {'start': 6.09020618556701, 'end': 7.551546391752577}, {'start': 7.7603092783505145, 'end': 8.734536082474227}]","[{'start': 2.634020618556701, 'end': 2.935567010309278}, {'start': 5.579896907216495, 'end': 6.09020618556701}, {'start': 7.551546391752577, 'end': 7.7603092783505145}, {'start': 8.734536082474227, 'end': 9.5}]","[{'start': 1.6480000000000001, 'end': 2.219}]","[{'start': 0.5, 'end': 1.6480000000000001}, {'start': 2.219, 'end': 9.5}]"
DXSHDq3P0Hc,0.0,7.283505154639176,1.7164948453608244,0.0,"[{'start': 0.5, 'end': 0.5927835051546392}, {'start': 3.2603092783505154, 'end': 3.9097938144329896}, {'start': 3.956185567010309, 'end': 4.002577319587628}, {'start': 4.93041237113402, 'end': 5.858247422680412}]","[{'start': 0.5927835051546392, 'end': 3.2603092783505154}, {'start': 3.9097938144329896, 'end': 3.956185567010309}, {'start': 4.002577319587628, 'end': 4.93041237113402}, {'start': 5.858247422680412, 'end': 9.5}]",[],"[{'start': 0.5, 'end': 9.5}]"
MtZ4-X236yw,0.846649484536083,5.413030927835054,0.17396907216494695,2.566350515463916,"[{'start': 3.283505154639175, 'end': 3.3762886597938144}, {'start': 3.88659793814433, 'end': 4.211340206185566}, {'start': 6.391752577319587, 'end': 6.994845360824741}]","[{'start': 0.5, 'end': 3.283505154639175}, {'start': 3.3762886597938144, 'end': 3.88659793814433}, {'start': 4.211340206185566, 'end': 6.391752577319587}, {'start': 6.994845360824741, 'end': 9.5}]","[{'start': 3.39, 'end': 4.176}, {'start': 5.362, 'end': 6.949}, {'start': 8.46, 'end': 9.5}]","[{'start': 0.5, 'end': 3.39}, {'start': 4.176, 'end': 5.362}, {'start': 6.949, 'end': 8.46}]"
JspiHIcMpPs,0.7089999999999996,5.590206185567013,2.700793814432988,0.0,"[{'start': 0.5, 'end': 3.2371134020618553}, {'start': 3.538659793814433, 'end': 3.5850515463917523}, {'start': 5.927835051546391, 'end': 5.9742268041237105}, {'start': 6.020618556701031, 'end': 6.484536082474226}, {'start': 6.623711340206185, 'end': 6.693298969072164}, {'start': 7.829896907216495, 'end': 7.876288659793814}]","[{'start': 3.2371134020618553, 'end': 3.538659793814433}, {'start': 3.5850515463917523, 'end': 5.927835051546391}, {'start': 5.9742268041237105, 'end': 6.020618556701031}, {'start': 6.484536082474226, 'end': 6.623711340206185}, {'start': 6.693298969072164, 'end': 7.829896907216495}, {'start': 7.876288659793814, 'end': 9.5}]","[{'start': 1.8330000000000002, 'end': 2.542}]","[{'start': 0.5, 'end': 1.8330000000000002}, {'start': 2.542, 'end': 9.5}]"
JaNVr8rZ-Wc,0.9278350515463911,6.391814432989692,1.2061855670103085,0.4741649484536081,"[{'start': 1.8685567010309276, 'end': 1.9149484536082473}, {'start': 1.9845360824742266, 'end': 2.1469072164948453}, {'start': 2.216494845360825, 'end': 2.2628865979381443}, {'start': 2.3092783505154637, 'end': 2.3324742268041234}, {'start': 2.402061855670103, 'end': 2.4252577319587627}, {'start': 5.556701030927835, 'end': 5.603092783505154}, {'start': 5.742268041237113, 'end': 5.788659793814433}, {'start': 5.835051546391752, 'end': 6.6701030927835046}, {'start': 6.832474226804123, 'end': 6.878865979381443}, {'start': 8.108247422680412, 'end': 8.920103092783505}, {'start': 8.966494845360824, 'end': 9.012886597938143}]","[{'start': 0.5, 'end': 1.8685567010309276}, {'start': 1.9149484536082473, 'end': 1.9845360824742266}, {'start': 2.1469072164948453, 'end': 2.216494845360825}, {'start': 2.2628865979381443, 'end': 2.3092783505154637}, {'start': 2.3324742268041234, 'end': 2.402061855670103}, {'start': 2.4252577319587627, 'end': 5.556701030927835}, {'start': 5.603092783505154, 'end': 5.742268041237113}, {'start': 5.788659793814433, 'end': 5.835051546391752}, {'start': 6.6701030927835046, 'end': 6.832474226804123}, {'start': 6.878865979381443, 'end': 8.108247422680412}, {'start': 8.920103092783505, 'end': 8.966494845360824}, {'start': 9.012886597938143, 'end': 9.5}]","[{'start': 5.331, 'end': 6.733}]","[{'start': 0.5, 'end': 5.331}, {'start': 6.733, 'end': 9.5}]"
KyuGOQ6LwJE,2.5467634854771775,2.0912863070539416,0.9387136929460584,0.023236514522822382,"[{'start': 0.5, 'end': 0.825311203319502}, {'start': 2.4286307053941907, 'end': 2.4751037344398337}, {'start': 2.614522821576763, 'end': 2.6609958506224065}, {'start': 3.00954356846473, 'end': 6.076763485477177}]","[{'start': 0.825311203319502, 'end': 2.4286307053941907}, {'start': 2.4751037344398337, 'end': 2.614522821576763}, {'start': 2.6609958506224065, 'end': 3.00954356846473}, {'start': 6.076763485477177, 'end': 6.1}]","[{'start': 3.53, 'end': 6.1}]","[{'start': 0.5, 'end': 3.53}]"
