FileID,tp_time,tn_time,fp_time,fn_time,predicted_laughter,predicted_non_laughter,true_laughter,true_non_laughter
ZoFZ1SEqVY0,1.1599230769230768,0.0,0.6169999999999999,0.023076923076922995,"[{'start': 0.5, 'end': 2.276923076923077}]","[{'start': 2.276923076923077, 'end': 2.3}]","[{'start': 0.5, 'end': 0.8690000000000001}, {'start': 1.107, 'end': 1.858}, {'start': 2.237, 'end': 2.3}]","[{'start': 0.8690000000000001, 'end': 1.107}, {'start': 1.858, 'end': 2.237}]"
fwqlFWrZnok,2.25,5.728752577319588,0.8582474226804129,0.16299999999999937,"[{'start': 4.373711340206185, 'end': 5.231958762886598}, {'start': 7.18041237113402, 'end': 7.319587628865979}, {'start': 7.365979381443299, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 4.373711340206185}, {'start': 5.231958762886598, 'end': 7.18041237113402}, {'start': 7.319587628865979, 'end': 7.365979381443299}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 7.087000000000001, 'end': 9.5}]","[{'start': 0.5, 'end': 7.087000000000001}]"
Sxi1v2Edin0,3.236000000000001,1.9716494845360852,3.7923505154639137,0.0,"[{'start': 1.4046391752577319, 'end': 1.4510309278350515}, {'start': 1.6829896907216495, 'end': 1.7061855670103092}, {'start': 1.7757731958762886, 'end': 1.7989690721649483}, {'start': 1.8685567010309276, 'end': 1.8917525773195876}, {'start': 1.961340206185567, 'end': 1.9845360824742266}, {'start': 2.054123711340206, 'end': 2.0773195876288657}, {'start': 2.1469072164948453, 'end': 6.09020618556701}, {'start': 6.507731958762887, 'end': 9.152061855670102}, {'start': 9.198453608247423, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 1.4046391752577319}, {'start': 1.4510309278350515, 'end': 1.6829896907216495}, {'start': 1.7061855670103092, 'end': 1.7757731958762886}, {'start': 1.7989690721649483, 'end': 1.8685567010309276}, {'start': 1.8917525773195876, 'end': 1.961340206185567}, {'start': 1.9845360824742266, 'end': 2.054123711340206}, {'start': 2.0773195876288657, 'end': 2.1469072164948453}, {'start': 6.09020618556701, 'end': 6.507731958762887}, {'start': 9.152061855670102, 'end': 9.198453608247423}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 2.419, 'end': 4.977}, {'start': 6.919, 'end': 7.597}]","[{'start': 0.5, 'end': 2.419}, {'start': 4.977, 'end': 6.919}, {'start': 7.597, 'end': 9.5}]"
3dKSeoGR1z4,4.860474226804124,0.36278350515463975,3.6292164948453607,0.14752577319587612,"[{'start': 0.8711340206185567, 'end': 5.672680412371133}, {'start': 5.719072164948453, 'end': 5.788659793814433}, {'start': 5.858247422680412, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 0.8711340206185567}, {'start': 5.672680412371133, 'end': 5.719072164948453}, {'start': 5.788659793814433, 'end': 5.858247422680412}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 0.77, 'end': 5.778}]","[{'start': 0.5, 'end': 0.77}, {'start': 5.778, 'end': 9.5}]"
_nHfZ3eN-gI,0.5709999999999997,0.41752577319587747,8.011474226804122,0.0,"[{'start': 0.5, 'end': 2.6804123711340204}, {'start': 2.865979381443299, 'end': 9.221649484536082}, {'start': 9.43041237113402, 'end': 9.47680412371134}]","[{'start': 2.6804123711340204, 'end': 2.865979381443299}, {'start': 9.221649484536082, 'end': 9.43041237113402}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 1.6480000000000001, 'end': 2.219}]","[{'start': 0.5, 'end': 1.6480000000000001}, {'start': 2.219, 'end': 9.5}]"
DXSHDq3P0Hc,0.0,3.3402061855670113,5.659793814432989,0.0,"[{'start': 0.5, 'end': 1.3118556701030926}, {'start': 2.9123711340206184, 'end': 7.505154639175257}, {'start': 7.551546391752577, 'end': 7.597938144329897}, {'start': 7.644329896907216, 'end': 7.667525773195876}, {'start': 7.737113402061855, 'end': 7.922680412371133}]","[{'start': 1.3118556701030926, 'end': 2.9123711340206184}, {'start': 7.505154639175257, 'end': 7.551546391752577}, {'start': 7.597938144329897, 'end': 7.644329896907216}, {'start': 7.667525773195876, 'end': 7.737113402061855}, {'start': 7.922680412371133, 'end': 9.5}]",[],"[{'start': 0.5, 'end': 9.5}]"
MtZ4-X236yw,1.7744845360824746,3.0702474226804144,2.516752577319587,1.6385154639175243,"[{'start': 1.5206185567010309, 'end': 1.5670103092783505}, {'start': 1.7061855670103092, 'end': 1.729381443298969}, {'start': 1.7989690721649483, 'end': 2.355670103092783}, {'start': 2.402061855670103, 'end': 2.5412371134020617}, {'start': 2.634020618556701, 'end': 2.6804123711340204}, {'start': 3.7938144329896906, 'end': 5.162371134020618}, {'start': 5.208762886597937, 'end': 5.347938144329897}, {'start': 5.394329896907216, 'end': 5.603092783505154}, {'start': 5.672680412371133, 'end': 5.695876288659793}, {'start': 5.788659793814433, 'end': 7.064432989690721}, {'start': 7.18041237113402, 'end': 7.20360824742268}, {'start': 7.342783505154639, 'end': 7.783505154639175}]","[{'start': 0.5, 'end': 1.5206185567010309}, {'start': 1.5670103092783505, 'end': 1.7061855670103092}, {'start': 1.729381443298969, 'end': 1.7989690721649483}, {'start': 2.355670103092783, 'end': 2.402061855670103}, {'start': 2.5412371134020617, 'end': 2.634020618556701}, {'start': 2.6804123711340204, 'end': 3.7938144329896906}, {'start': 5.162371134020618, 'end': 5.208762886597937}, {'start': 5.347938144329897, 'end': 5.394329896907216}, {'start': 5.603092783505154, 'end': 5.672680412371133}, {'start': 5.695876288659793, 'end': 5.788659793814433}, {'start': 7.064432989690721, 'end': 7.18041237113402}, {'start': 7.20360824742268, 'end': 7.342783505154639}, {'start': 7.783505154639175, 'end': 9.5}]","[{'start': 3.39, 'end': 4.176}, {'start': 5.362, 'end': 6.949}, {'start': 8.46, 'end': 9.5}]","[{'start': 0.5, 'end': 3.39}, {'start': 4.176, 'end': 5.362}, {'start': 6.949, 'end': 8.46}]"
JspiHIcMpPs,0.7089999999999996,0.0231958762886606,8.26780412371134,0.0,"[{'start': 0.5, 'end': 9.47680412371134}]","[{'start': 9.47680412371134, 'end': 9.5}]","[{'start': 1.8330000000000002, 'end': 2.542}]","[{'start': 0.5, 'end': 1.8330000000000002}, {'start': 2.542, 'end': 9.5}]"
JaNVr8rZ-Wc,1.4019999999999992,2.8298969072164946,4.768103092783506,0.0,"[{'start': 1.3350515463917525, 'end': 2.7731958762886597}, {'start': 2.865979381443299, 'end': 2.9123711340206184}, {'start': 4.675257731958762, 'end': 4.768041237113402}, {'start': 4.837628865979381, 'end': 4.8840206185567006}, {'start': 4.93041237113402, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 1.3350515463917525}, {'start': 2.7731958762886597, 'end': 2.865979381443299}, {'start': 2.9123711340206184, 'end': 4.675257731958762}, {'start': 4.768041237113402, 'end': 4.837628865979381}, {'start': 4.8840206185567006, 'end': 4.93041237113402}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 5.331, 'end': 6.733}]","[{'start': 0.5, 'end': 5.331}, {'start': 6.733, 'end': 9.5}]"
KyuGOQ6LwJE,2.5467634854771775,0.7435684647302903,2.2864315352697098,0.023236514522822382,"[{'start': 0.5, 'end': 0.9414937759336099}, {'start': 1.6850622406639002, 'end': 6.076763485477177}]","[{'start': 0.9414937759336099, 'end': 1.6850622406639002}, {'start': 6.076763485477177, 'end': 6.1}]","[{'start': 3.53, 'end': 6.1}]","[{'start': 0.5, 'end': 3.53}]"
